p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo
golden_retriever,0.843799,True,Labrador_retriever,0.0529559,True,kelpie,0.0357110999999999,True,12.0,10.0,just,doggo,None,pupper,None
Chihuahua,0.7681560000000001,True,pug,0.0149016,True,Pekinese,0.0128157999999999,True,12.0,10.0,Theodore,None,None,None,None
Chesapeake_Bay_retriever,0.292675,True,redbone,0.197858,True,vizsla,0.150312,True,9.0,10.0,Tucker,None,None,None,None
Labrador_retriever,0.786089,True,flat-coated_retriever,0.0486524,True,Chesapeake_Bay_retriever,0.0346933,True,11.0,10.0,Aqua,None,None,pupper,None
kuvasz,0.311325,True,French_bulldog,0.115349,True,Labrador_retriever,0.0685335,True,10.0,10.0,None,None,None,None,None
Siamese_cat,0.112413,False,French_bulldog,0.0714143999999999,True,hog,0.0624654,False,8.0,10.0,Edmund,None,None,pupper,None
balloon,0.990736,False,punching_bag,0.00475356,False,parachute,0.000435974,False,12.0,10.0,Doug,None,None,None,None
Cardigan,0.5669109999999999,True,Border_collie,0.117566,True,Appenzeller,0.047664,True,11.0,10.0,Phil,None,None,None,None
pug,0.99731,True,Brabancon_griffon,0.00118563,True,French_bulldog,0.000427989,True,12.0,10.0,Bell,None,None,None,None
web_site,0.997154,False,comic_book,0.000439221,False,desktop_computer,0.000267579,False,14.0,10.0,None,None,None,pupper,None
sunglasses,0.900864,False,sunglass,0.0402906,False,snorkel,0.00933292,False,10.0,10.0,Maxaroni,None,None,None,None
golden_retriever,0.930705,True,Chesapeake_Bay_retriever,0.0259341,True,Labrador_retriever,0.00753536,True,10.0,10.0,Kayla,None,None,None,None
kuvasz,0.350629,True,soft-coated_wheaten_terrier,0.182782,True,golden_retriever,0.0876623999999999,True,12.0,10.0,a,None,None,pupper,None
malamute,0.442612,True,Siberian_husky,0.368137,True,Eskimo_dog,0.177822,True,10.0,10.0,Kilo,None,None,None,puppo
sea_lion,0.8590459999999999,False,tub,0.0204054,False,hippopotamus,0.0130947999999999,False,13.0,10.0,Beya,None,None,None,None
rapeseed,0.876875,False,standard_poodle,0.0605835,True,Great_Pyrenees,0.0330057,True,11.0,10.0,Bentley,None,None,None,None
hippopotamus,0.505675,False,hog,0.370726,False,warthog,0.0188272,False,7.0,10.0,Harold,None,None,None,None
Weimaraner,0.982794,True,American_Staffordshire_terrier,0.0047664,True,Great_Dane,0.00343201,True,10.0,10.0,Stark,None,None,None,None
dalmatian,0.562315,True,Great_Dane,0.4164779999999999,True,German_short-haired_pointer,0.00855236,True,10.0,10.0,None,None,None,None,None
bull_mastiff,0.97573,True,Rhodesian_ridgeback,0.00807261,True,pug,0.00557087,True,11.0,10.0,Geno,None,None,None,None
Labrador_retriever,0.825333,True,ice_bear,0.0446808,False,whippet,0.0184422,True,13.0,10.0,None,doggo,None,None,None
Samoyed,0.960543,True,Pomeranian,0.0121919,True,white_wolf,0.00475299,False,11.0,10.0,Blanket,None,None,None,None
Shetland_sheepdog,0.234431,True,Samoyed,0.114876,True,collie,0.0866136999999999,True,10.0,10.0,Harvey,None,None,None,None
toy_poodle,0.497755,True,golden_retriever,0.282017,True,miniature_poodle,0.0900324,True,12.0,10.0,Indie,None,None,None,None
Old_English_sheepdog,0.427481,True,Shih-Tzu,0.146336,True,Tibetan_terrier,0.134269,True,9.0,10.0,Abby,None,None,None,puppo
Shetland_sheepdog,0.963985,True,collie,0.0262057,True,Border_collie,0.00454365,True,12.0,10.0,Oliver,None,None,None,None
ice_bear,0.807762,False,great_white_shark,0.0270404,False,fountain,0.0220518,False,12.0,10.0,Sugar,None,None,None,None
Labrador_retriever,0.6638,True,golden_retriever,0.308261,True,ice_bear,0.00426921,False,9.0,10.0,very,None,None,None,None
barrow,0.999962,False,basset,1.44895e-05,True,wok,6.060880000000001e-06,False,10.0,10.0,Lenox,doggo,None,None,None
seat_belt,0.379055,False,chow,0.0627544999999999,True,minibus,0.0524226,False,7.0,10.0,Percy,None,None,None,None
Pekinese,0.984267,True,Shih-Tzu,0.00894166,True,cocker_spaniel,0.00192826,True,10.0,10.0,Gus,None,None,None,None
Shetland_sheepdog,0.43332,True,collie,0.335997,True,borzoi,0.177179,True,11.0,10.0,Arlen,None,None,None,None
chow,0.575637,True,Pomeranian,0.19595,True,Norwich_terrier,0.141224,True,10.0,10.0,Gustav,None,None,None,None
German_shepherd,0.622957,True,malinois,0.338884,True,wallaby,0.0241615,False,9.0,10.0,an,None,None,None,None
toy_poodle,0.508292,True,Lakeland_terrier,0.234458,True,affenpinscher,0.0845628,True,10.0,10.0,Shiloh,None,None,None,None
golden_retriever,0.256505,True,Labrador_retriever,0.252417,True,seat_belt,0.203163,False,12.0,10.0,Abby,None,None,None,None
Boston_bull,0.936183,True,guinea_pig,0.010084,False,Cardigan,0.010077,True,10.0,10.0,None,None,None,None,None
dingo,0.175518,False,timber_wolf,0.133647,False,Ibizan_hound,0.101537,True,13.0,10.0,None,None,None,None,None
Pembroke,0.540201,True,beagle,0.207835,True,Italian_greyhound,0.0435649,True,11.0,10.0,a,None,None,None,None
traffic_light,0.470708,False,fountain,0.199776,False,space_shuttle,0.064807,False,0.0,10.0,None,None,None,None,None
Labrador_retriever,0.991954,True,golden_retriever,0.00222849,True,doormat,0.00140402,False,11.0,10.0,None,None,None,None,None
coil,0.5336989999999999,False,dugong,0.0879591,False,rain_barrel,0.0392215,False,10.0,10.0,Clark,None,None,None,None
Shetland_sheepdog,0.548018,True,marmot,0.1655029999999999,False,collie,0.0430026,True,11.0,10.0,Atticus,None,None,None,None
binoculars,0.192717,False,barbershop,0.0858381999999999,False,ballplayer,0.0846722,False,10.0,10.0,None,None,None,None,None
Cardigan,0.111493,True,malinois,0.0950892,True,German_shepherd,0.0801456,True,10.0,10.0,None,None,None,None,None
basenji,0.389136,True,dingo,0.270226,False,Chihuahua,0.0989388,True,11.0,10.0,None,None,None,None,None
Chesapeake_Bay_retriever,0.804363,True,Weimaraner,0.0544311,True,Labrador_retriever,0.0432675999999999,True,10.0,10.0,Bookstore,None,None,None,None
Pembroke,0.7689229999999999,True,Chihuahua,0.029053,True,Shetland_sheepdog,0.0290354,True,4.0,10.0,a,None,None,None,None
Pembroke,0.360428,True,papillon,0.263134,True,Chihuahua,0.131246,True,11.0,10.0,Huxley,None,None,None,None
kuvasz,0.40845,True,Samoyed,0.1413299999999999,True,pug,0.0830183999999999,True,8.0,10.0,a,None,None,None,None
Samoyed,0.998201,True,Eskimo_dog,0.00079285,True,Great_Pyrenees,0.00029575,True,11.0,10.0,None,None,None,None,None
kelpie,0.307672,True,Irish_terrier,0.197486,True,dingo,0.105475,False,10.0,10.0,None,None,None,pupper,None
paddle,0.589066,False,shovel,0.0380623,False,mountain_tent,0.0292033,False,7.0,10.0,None,None,None,None,None
Shetland_sheepdog,0.880499,True,collie,0.107901,True,Pembroke,0.00360667,True,11.0,10.0,Duke,None,None,None,None
borzoi,0.5964550000000001,True,whippet,0.231428,True,Saluki,0.0582614,True,10.0,10.0,None,None,None,None,None
Tibetan_terrier,0.328161,True,toy_poodle,0.304836,True,miniature_poodle,0.0708784,True,12.0,10.0,Cora,None,None,None,None
muzzle,0.176172,False,seat_belt,0.1609529999999999,False,soft-coated_wheaten_terrier,0.0864988,True,6.0,10.0,one,None,None,None,None
ox,0.337871,False,plow,0.269287,False,oxcart,0.245653,False,10.0,10.0,his,doggo,None,None,None
Pembroke,0.849029,True,Cardigan,0.0836288,True,kelpie,0.0243945,True,11.0,10.0,Tripp,None,None,None,None
tiger_shark,0.548497,False,great_white_shark,0.130252,False,scuba_diver,0.121887,False,13.0,10.0,None,None,None,None,None
borzoi,0.742912,True,wire-haired_fox_terrier,0.2040819999999999,True,English_setter,0.0210322999999999,True,13.0,10.0,Divine,doggo,None,None,None
German_short-haired_pointer,0.742216,True,bluetick,0.15281,True,English_setter,0.0518347,True,10.0,10.0,not,None,None,None,None
sulphur-crested_cockatoo,0.960276,False,West_Highland_white_terrier,0.0195223,True,Samoyed,0.00639562,True,8.0,10.0,Dietrich,None,None,None,None
pug,0.985222,True,Brabancon_griffon,0.00331366,True,Pekinese,0.00298888,True,11.0,10.0,Winston,None,None,None,None
wire-haired_fox_terrier,0.155144,True,Lakeland_terrier,0.1083819999999999,True,buckeye,0.0746167,False,12.0,10.0,Blu,None,floofer,None,None
Pomeranian,0.973715,True,chow,0.0207580999999999,True,keeshond,0.00378436,True,10.0,10.0,George,None,None,None,None
Chesapeake_Bay_retriever,0.694541,True,curly-coated_retriever,0.0763353,True,Irish_water_spaniel,0.0485495,True,10.0,10.0,None,None,None,None,None
papillon,0.772894,True,Shetland_sheepdog,0.0424076,True,collie,0.0423131,True,11.0,10.0,Finn,None,None,pupper,None
Pekinese,0.8790120000000001,True,Chihuahua,0.0548549999999999,True,Blenheim_spaniel,0.021041,True,12.0,10.0,Lucy,None,None,None,None
bow_tie,0.533941,False,sunglasses,0.0808222,False,sunglass,0.0507761999999999,False,12.0,10.0,Atticus,None,None,None,None
Old_English_sheepdog,0.515319,True,West_Highland_white_terrier,0.15104,True,soft-coated_wheaten_terrier,0.05642,True,12.0,10.0,Bo,None,None,None,None
muzzle,0.2376199999999999,False,Boston_bull,0.0871498,True,sombrero,0.0685099,False,11.0,10.0,Piper,doggo,None,None,None
standard_poodle,0.258732,True,teddy,0.13076,False,toy_poodle,0.0717263,True,10.0,10.0,Jax,None,None,None,None
Labrador_retriever,0.252031,True,Maltese_dog,0.18809,True,golden_retriever,0.133017,True,13.0,10.0,Beau,None,None,None,None
Saluki,0.4844279999999999,True,borzoi,0.26355,True,Labrador_retriever,0.0770038,True,11.0,10.0,Jameson,None,None,None,None
redbone,0.382113,True,malinois,0.2499429999999999,True,miniature_pinscher,0.0709262,True,10.0,10.0,None,None,None,pupper,None
pug,0.978277,True,teddy,0.00313446,False,Brabancon_griffon,0.00306149,True,12.0,10.0,Spanky,None,None,None,None
golden_retriever,0.316704,True,llama,0.174269,False,Labrador_retriever,0.147364,True,11.0,10.0,Lilah,None,None,None,None
Shih-Tzu,0.814405,True,Lhasa,0.17522,True,Pekinese,0.0080723,True,10.0,10.0,Calvin,None,None,None,None
toy_poodle,0.478018,True,miniature_poodle,0.207458,True,croquet_ball,0.0858789,False,11.0,10.0,Stewie,None,None,None,None
pug,0.977765,True,Boston_bull,0.00479425,True,French_bulldog,0.00457284,True,13.0,10.0,None,None,None,None,None
Border_collie,0.672791,True,collie,0.270188,True,papillon,0.0345039,True,9.0,10.0,Zoe,None,None,pupper,None
golden_retriever,0.964929,True,Labrador_retriever,0.0115837,True,refrigerator,0.00749862,False,12.0,10.0,Arnie,None,None,None,None
American_black_bear,0.2191659999999999,False,lesser_panda,0.214715,False,titi,0.0916851,False,8.0,10.0,Malcolm,None,None,pupper,None
Pembroke,0.972587,True,Cardigan,0.0147717,True,basenji,0.00579803,True,12.0,10.0,Meyer,None,None,None,None
toy_poodle,0.912648,True,miniature_poodle,0.0350592,True,seat_belt,0.0263755999999999,False,11.0,10.0,Milo,None,None,pupper,None
Labrador_retriever,0.92939,True,Chesapeake_Bay_retriever,0.0382535,True,golden_retriever,0.0076102,True,10.0,10.0,Cooper,None,None,None,puppo
Labrador_retriever,0.947164,True,Chesapeake_Bay_retriever,0.0205967,True,golden_retriever,0.0165792,True,12.0,10.0,None,None,None,None,None
Walker_hound,0.178852,True,German_short-haired_pointer,0.115752,True,English_foxhound,0.113796,True,10.0,10.0,Gilbert,None,None,None,None
golden_retriever,0.714409,True,Afghan_hound,0.0661626,True,chow,0.0284125999999999,True,12.0,10.0,None,None,None,pupper,None
Labrador_retriever,0.516257,True,golden_retriever,0.210839,True,dingo,0.162022,False,10.0,10.0,Max,None,None,None,None
dalmatian,0.8683040000000001,True,studio_couch,0.059623,False,snow_leopard,0.0138763,False,5.0,10.0,None,doggo,None,pupper,None
toy_poodle,0.757756,True,miniature_poodle,0.0351495,True,Scottish_deerhound,0.0276982,True,13.0,10.0,Toby,None,None,None,None
chow,0.703569,True,Pomeranian,0.0766367,True,Siamese_cat,0.0459591,False,12.0,10.0,Tucker,None,None,None,None
Lakeland_terrier,0.424168,True,teddy,0.260562,False,golden_retriever,0.127432,True,11.0,10.0,Ruby,None,None,None,None
Labrador_retriever,0.527659,True,German_shepherd,0.174765,True,Chihuahua,0.0455254,True,12.0,10.0,Brody,None,None,None,None
upright,0.303415,False,golden_retriever,0.181351,True,Brittany_spaniel,0.1620839999999999,True,,,,,,,
Bedlington_terrier,0.399163,True,standard_poodle,0.0864248999999999,True,wire-haired_fox_terrier,0.0752311,True,8.0,10.0,None,doggo,None,None,None
swing,0.999984,False,Labrador_retriever,1.00288e-05,True,Eskimo_dog,1.43447e-06,True,11.0,10.0,None,None,None,None,puppo
goose,0.3393239999999999,False,English_setter,0.0505118,True,basset,0.0490933,True,10.0,10.0,None,doggo,None,None,None
German_shepherd,0.299966,True,Eskimo_dog,0.278355,True,Siberian_husky,0.17852,True,10.0,10.0,None,doggo,None,None,None
German_shepherd,0.609283,True,malinois,0.35246,True,kelpie,0.0161052,True,11.0,10.0,Grizzie,None,None,None,None
Pembroke,0.868511,True,Cardigan,0.103708,True,Shetland_sheepdog,0.0181416,True,10.0,10.0,Tayzie,None,None,None,None
chow,0.194773,True,monitor,0.102305,False,Siberian_husky,0.0868547,True,11.0,10.0,Ace,None,None,None,None
bluetick,0.360071,True,crutch,0.134816,False,tripod,0.0982066,False,8.0,10.0,Hank,None,None,None,None
whippet,0.163794,True,Italian_greyhound,0.157192,True,English_foxhound,0.142995,True,12.0,10.0,Scout,None,None,None,None
balloon,0.267961,False,lakeside,0.0857637,False,rapeseed,0.0408089,False,11.0,10.0,None,None,None,None,None
miniature_pinscher,0.456092,True,toy_terrier,0.153126,True,Italian_greyhound,0.144147,True,10.0,10.0,None,None,None,None,None
French_bulldog,0.600985,True,Boston_bull,0.273176,True,boxer,0.0567715,True,12.0,10.0,Charlie,None,None,None,None
chow,0.168909,True,Norfolk_terrier,0.129114,True,Pomeranian,0.120822,True,10.0,10.0,None,None,None,None,None
beagle,0.858513,True,basset,0.0760119,True,English_foxhound,0.0162456,True,11.0,10.0,Dex,None,None,None,None
tub,0.596796,False,bathtub,0.381098,False,shower_curtain,0.0176287999999999,False,10.0,10.0,Milo,None,None,None,None
rotisserie,0.471493,False,cash_machine,0.250837,False,sliding_door,0.117872,False,12.0,10.0,Keith,None,None,None,None
golden_retriever,0.8723850000000001,True,Labrador_retriever,0.0999631,True,cocker_spaniel,0.00605083,True,11.0,10.0,Winnie,None,None,None,None
pug,0.272205,True,bull_mastiff,0.25153,True,bath_towel,0.116806,False,,,,,,,
Labrador_retriever,0.708974,True,golden_retriever,0.114314,True,Great_Pyrenees,0.0658134,True,13.0,10.0,Watson,None,None,None,None
web_site,0.906673,False,printer,0.00860027,False,carton,0.00453319,False,14.0,10.0,one,doggo,None,None,None
Pekinese,0.596882,True,Maltese_dog,0.176478,True,Great_Pyrenees,0.0267753,True,12.0,10.0,None,None,None,pupper,None
Airedale,0.602957,True,Irish_terrier,0.0869808,True,bloodhound,0.0862764999999999,True,10.0,10.0,None,None,None,None,puppo
conch,0.925621,False,French_bulldog,0.0324922,True,tiger_cat,0.00667908,False,12.0,10.0,None,None,None,None,None
golden_retriever,0.981652,True,cocker_spaniel,0.0067903,True,Labrador_retriever,0.00432451,True,11.0,10.0,None,None,None,None,None
geyser,0.991273,False,volcano,0.00467251,False,fountain,0.00123403,False,13.0,10.0,None,doggo,None,None,None
Pembroke,0.294808,True,kelpie,0.282301,True,Cardigan,0.1126009999999999,True,11.0,10.0,Gert,None,None,None,None
golden_retriever,0.790371,True,cocker_spaniel,0.130268,True,Labrador_retriever,0.0646287,True,12.0,10.0,Jax,None,None,pupper,None
golden_retriever,0.678555,True,Labrador_retriever,0.072632,True,Border_terrier,0.049033,True,11.0,10.0,Oliver,None,None,None,None
Italian_greyhound,0.914667,True,whippet,0.0477736999999999,True,ice_lolly,0.0154768,False,8.0,10.0,Devón,None,None,None,None
Labrador_retriever,0.787125,True,Chesapeake_Bay_retriever,0.112676,True,Rottweiler,0.0480385999999999,True,10.0,10.0,None,doggo,None,None,None
seat_belt,0.523926,False,golden_retriever,0.0878003,True,Tibetan_mastiff,0.0751266999999999,True,13.0,10.0,None,None,None,None,None
doormat,0.8452559999999999,False,wallet,0.095718,False,wool,0.0260719,False,4.0,10.0,None,None,None,None,None
doormat,0.8361059999999999,False,wallet,0.0566269,False,purse,0.0513335,False,,,,,,,
bluetick,0.829259,True,beagle,0.145358,True,Walker_hound,0.0195953,True,12.0,10.0,Cooper,None,None,None,None
seat_belt,0.425176,False,Labrador_retriever,0.128128,True,Siamese_cat,0.0912411,False,11.0,10.0,Beckham,None,None,None,None
cash_machine,0.802333,False,schipperke,0.0455186,True,German_shepherd,0.0233535,True,,,,,,,
skunk,0.609715,False,Old_English_sheepdog,0.128899,True,Siberian_husky,0.0190761,True,10.0,10.0,Leonard,None,None,None,None
bookshop,0.794272,False,Cardigan,0.0512653,True,Bernese_mountain_dog,0.0265962999999999,True,9.0,10.0,None,None,None,None,None
Pembroke,0.987643,True,Cardigan,0.0121121,True,Siamese_cat,0.000117477,False,11.0,10.0,Corey,None,None,None,None
Chesapeake_Bay_retriever,0.702954,True,laptop,0.0922775,False,notebook,0.0327268,False,10.0,10.0,Odie,None,None,None,None
Labrador_retriever,0.436377,True,Chihuahua,0.1139559999999999,True,American_Staffordshire_terrier,0.0996891,True,13.0,10.0,None,None,None,None,None
Pembroke,0.546145,True,Cardigan,0.2442,True,German_shepherd,0.1004289999999999,True,11.0,10.0,Brandonald,None,None,None,None
Chesapeake_Bay_retriever,0.848514,True,Labrador_retriever,0.110054,True,curly-coated_retriever,0.0252014,True,12.0,10.0,Boston,None,None,None,None
Chesapeake_Bay_retriever,0.480048,True,vizsla,0.264522,True,Weimaraner,0.12184,True,13.0,10.0,None,doggo,None,None,None
barrow,0.974047,False,Old_English_sheepdog,0.0237914,True,komondor,0.0012462999999999,True,11.0,10.0,Lilli,None,None,None,None
Labrador_retriever,0.778546,True,bathing_cap,0.154254,False,golden_retriever,0.0249715999999999,True,11.0,10.0,Spencer,None,None,None,None
Shetland_sheepdog,0.1290339999999999,True,kelpie,0.1175079999999999,True,Siberian_husky,0.106708,True,7.0,10.0,Toby,None,None,None,None
Irish_terrier,0.2548559999999999,True,briard,0.2277159999999999,True,soft-coated_wheaten_terrier,0.223263,True,,,,,,,
kuvasz,0.5113409999999999,True,golden_retriever,0.0768991,True,white_wolf,0.0632693999999999,False,12.0,10.0,Luna,None,None,None,None
kuvasz,0.223148,True,Bedlington_terrier,0.2207309999999999,True,teddy,0.181303,False,11.0,10.0,Oakley,None,None,None,None
golden_retriever,0.763333,True,Chesapeake_Bay_retriever,0.194251,True,Labrador_retriever,0.0122253999999999,True,10.0,10.0,Emma,None,None,None,None
Labrador_retriever,0.967397,True,golden_retriever,0.0166414,True,ice_bear,0.0148575999999999,False,,,,,,,
golden_retriever,0.985876,True,Labrador_retriever,0.00194777,True,kuvasz,0.00175174,True,12.0,10.0,Maggie,doggo,None,pupper,None
Sussex_spaniel,0.3553949999999999,True,vizsla,0.141094,True,otterhound,0.0921982,True,11.0,10.0,Kirby,None,None,None,None
Labrador_retriever,0.324579,True,seat_belt,0.109168,False,pug,0.102466,True,10.0,10.0,None,None,None,None,None
balloon,0.917525,False,confectionery,0.0493291,False,maraca,0.0176477999999999,False,10.0,10.0,Sadie,None,None,None,None
radio_telescope,0.155279,False,dam,0.154515,False,crane,0.09804,False,4.0,10.0,Fido,None,None,None,None
Old_English_sheepdog,0.3022,True,Lhasa,0.258803,True,briard,0.1792,True,13.0,10.0,Rocco,None,None,None,None
Samoyed,0.988013,True,malamute,0.00451824,True,West_Highland_white_terrier,0.00118925,True,12.0,10.0,Atlas,None,None,None,None
axolotl,0.132695,False,killer_whale,0.131113,False,sea_lion,0.0696519999999999,False,12.0,10.0,Theo,None,None,None,None
